country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","08-04-2025 11:00:00",19.215859,72.831718,NH3,1,9,5
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-04-2025 11:00:00",19.0632143,72.8456324,NO2,15,220,65
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-04-2025 11:00:00",19.1878657,72.8304069,PM2.5,3,82,47
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-04-2025 11:00:00",18.897756,72.813320,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-04-2025 11:00:00",18.897756,72.813320,OZONE,29,95,53
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-04-2025 11:00:00",19.060498,72.923356,SO2,1,4,2
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-04-2025 11:00:00",19.060498,72.923356,OZONE,2,100,21
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-04-2025 11:00:00",19.000083,72.813993,PM2.5,17,85,47
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-04-2025 11:00:00",19.083694,72.920967,PM10,74,136,95
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","08-04-2025 11:00:00",19.205800,72.868200,PM2.5,79,90,83
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","08-04-2025 11:00:00",19.205800,72.868200,PM10,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-04-2025 11:00:00",20.555712,74.529236,PM2.5,39,312,179
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-04-2025 11:00:00",20.555712,74.529236,SO2,21,49,37
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-04-2025 11:00:00",20.555712,74.529236,CO,12,70,21
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-04-2025 11:00:00",19.0364585,72.8954371,NO2,28,113,51
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-04-2025 11:00:00",19.0364585,72.8954371,NH3,11,16,12
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-04-2025 11:00:00",19.0364585,72.8954371,SO2,4,121,19
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","08-04-2025 11:00:00",19.053536,72.84643,SO2,3,5,4
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-04-2025 11:00:00",18.614767,73.799516,PM2.5,29,157,105
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-04-2025 11:00:00",18.614767,73.799516,PM10,77,145,121
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-04-2025 11:00:00",18.614767,73.799516,NO2,24,106,66
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-04-2025 11:00:00",18.616318,73.765797,CO,20,71,48
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-04-2025 11:00:00",18.616318,73.765797,OZONE,3,50,11
India,Maharashtra,Pune,"Bhosari, Pune - IITM","08-04-2025 11:00:00",18.640051,73.848956,CO,4,103,48
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-04-2025 11:00:00",18.605770,73.749976,PM10,83,184,114
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-04-2025 11:00:00",18.605770,73.749976,NO2,24,62,37
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-04-2025 11:00:00",18.605770,73.749976,CO,52,115,89
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 11:00:00",20.0073285,73.7762427,SO2,5,16,8
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-04-2025 11:00:00",20.021503,73.813844,PM2.5,48,106,68
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-04-2025 11:00:00",20.021503,73.813844,OZONE,18,90,27
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-04-2025 11:00:00",19.950220,73.731480,SO2,5,42,20
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.090337,73.014232,PM2.5,29,330,130
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.090337,73.014232,NO2,73,263,149
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","08-04-2025 11:00:00",18.501793,73.927532,PM10,39,155,101
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","08-04-2025 11:00:00",18.454450,73.854155,PM2.5,55,128,92
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","08-04-2025 11:00:00",18.454450,73.854155,NH3,2,11,5
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","08-04-2025 11:00:00",18.454450,73.854155,CO,24,105,50
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","08-04-2025 11:00:00",18.573040,73.927715,PM2.5,59,191,124
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","08-04-2025 11:00:00",18.573040,73.927715,NO2,25,75,49
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.1135051,73.008978,PM2.5,56,191,93
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.0575752,73.0151367,CO,6,52,34
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.0575752,73.0151367,OZONE,1,66,7
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.02579,73.10297,PM2.5,49,96,71
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-04-2025 11:00:00",19.02579,73.10297,NH3,4,7,6
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","08-04-2025 11:00:00",18.530085,73.849598,SO2,7,32,18
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-04-2025 11:00:00",18.547056,73.826908,NO2,7,38,21
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-04-2025 11:00:00",18.664282,73.763966,PM2.5,17,84,54
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-04-2025 11:00:00",21.121801,79.04952,SO2,11,50,26
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 11:00:00",20.0073285,73.7762427,PM10,37,119,75
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 11:00:00",20.0073285,73.7762427,NO2,2,29,13
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","08-04-2025 11:00:00",19.265594,76.761463,NH3,2,3,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-04-2025 11:00:00",18.59051,73.77946,NH3,16,45,28
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-04-2025 11:00:00",18.59051,73.77946,SO2,4,15,9
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","08-04-2025 11:00:00",18.59051,73.77946,OZONE,8,70,18
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","08-04-2025 11:00:00",19.10861,72.83622,PM2.5,NA,NA,NA
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","08-04-2025 11:00:00",17.6599188,75.9063906,SO2,2,66,19
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","08-04-2025 11:00:00",19.26777,72.97182,NO2,29,82,46
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","08-04-2025 11:00:00",19.222279,72.957979,NH3,3,8,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","08-04-2025 11:00:00",19.222279,72.957979,SO2,7,31,15
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-04-2025 11:00:00",19.235581,73.159121,PM10,3,139,100
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-04-2025 11:00:00",19.235581,73.159121,SO2,7,104,23
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-04-2025 11:00:00",19.4458210,72.7988231,PM10,54,123,77
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-04-2025 11:00:00",19.4458210,72.7988231,NO2,9,91,33
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","08-04-2025 11:00:00",25.5803419,91.8942571,NH3,7,9,8
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","08-04-2025 11:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","08-04-2025 11:00:00",25.5586,91.8985,OZONE,57,147,109
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","08-04-2025 11:00:00",20.94185,86.11510,PM10,16,104,42
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","08-04-2025 11:00:00",20.94185,86.11510,CO,18,35,25
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","08-04-2025 11:00:00","20.48891     ","85.84768     ",PM2.5,14,37,25
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","08-04-2025 11:00:00","20.48891     ","85.84768     ",PM10,28,75,51
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","08-04-2025 11:00:00","20.48891     ","85.84768     ",NH3,1,2,1
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","08-04-2025 11:00:00",20.240790,85.836784,NO2,6,16,9
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","08-04-2025 11:00:00",20.240790,85.836784,CO,43,64,50
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","08-04-2025 11:00:00",20.34652,85.81630,CO,24,32,27
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","08-04-2025 11:00:00",22.06156703,85.47409613,PM10,14,100,39
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-04-2025 11:00:00",22.1166054,85.3945546,SO2,NA,NA,NA
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-04-2025 11:00:00",22.1166054,85.3945546,CO,6,35,10
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-04-2025 11:00:00",21.941841,86.728318,PM2.5,4,37,19
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-04-2025 11:00:00",21.941841,86.728318,NO2,1,17,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","08-04-2025 11:00:00",22.06156703,85.47409613,CO,16,24,18
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","08-04-2025 11:00:00",21.8004996,83.8396977,NH3,6,7,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","08-04-2025 11:00:00",21.8004996,83.8396977,CO,46,71,64
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 11:00:00",23.7176342,92.7192841,PM10,39,105,68
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 11:00:00",23.7176342,92.7192841,NH3,1,2,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 11:00:00",23.7176342,92.7192841,OZONE,1,13,2
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-04-2025 11:00:00"," 16.5038",74.3623,PM2.5,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","08-04-2025 11:00:00"," 16.5038",74.3623,SO2,1,41,11
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","08-04-2025 11:00:00",20.832874,85.104082,OZONE,11,68,14
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","08-04-2025 11:00:00",25.747299,71.393989,CO,7,22,9
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","08-04-2025 11:00:00",27.215415,77.50873,OZONE,50,150,68
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","08-04-2025 11:00:00",25.339605,74.618883,PM10,52,173,106
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","08-04-2025 11:00:00",25.339605,74.618883,NH3,NA,NA,NA
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","08-04-2025 11:00:00",25.339605,74.618883,OZONE,8,69,39
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","08-04-2025 11:00:00",27.554793,76.611536,NO2,72,121,98
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","08-04-2025 11:00:00",27.554793,76.611536,SO2,5,22,15
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","08-04-2025 11:00:00",27.554793,76.611536,OZONE,10,60,17
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","08-04-2025 11:00:00",23.555190,74.440010,SO2,2,49,12
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","08-04-2025 11:00:00",25.106006,76.469948,PM10,89,174,124
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","08-04-2025 11:00:00",28.194909,76.862296,OZONE,14,72,26
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-04-2025 11:00:00",28.207266,76.829265,PM2.5,44,356,247
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","08-04-2025 11:00:00",28.018792,73.292658,CO,11,177,17
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","08-04-2025 11:00:00",25.435774,75.644272,PM2.5,18,134,51
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","08-04-2025 11:00:00",30.9028,75.8086,CO,29,106,69
India,Punjab,Patiala,"Model Town, Patiala - PPCB","08-04-2025 11:00:00",30.349388,76.366642,PM2.5,60,107,85
India,Punjab,Patiala,"Model Town, Patiala - PPCB","08-04-2025 11:00:00",30.349388,76.366642,SO2,8,35,18
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","08-04-2025 11:00:00",26.470859,74.646594,PM10,28,140,99
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","08-04-2025 11:00:00",21.643900,85.599355,PM2.5,27,95,53
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","08-04-2025 11:00:00",22.265816,86.174829,PM10,30,110,74
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","08-04-2025 11:00:00",22.265816,86.174829,NH3,2,2,2
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","08-04-2025 11:00:00",22.18972222,84.86277778,SO2,20,22,21
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","08-04-2025 11:00:00",22.220833,84.809444,CO,48,89,64
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","08-04-2025 11:00:00",21.606865,85.510538,OZONE,2,51,5
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","08-04-2025 11:00:00",20.9360711,85.1707021,PM10,4,95,54
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","08-04-2025 11:00:00",20.9360711,85.1707021,NH3,3,4,4
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","08-04-2025 11:00:00",11.9309,79.8027,NO2,2,21,9
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","08-04-2025 11:00:00",11.9309,79.8027,NH3,2,5,3
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","08-04-2025 11:00:00",31.620000,74.876512,CO,2,161,96
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","08-04-2025 11:00:00",31.321907,75.578914,CO,41,52,46
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","08-04-2025 11:00:00","30.736056 ",76.209694,PM2.5,1,198,109
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","08-04-2025 11:00:00","30.736056 ",76.209694,OZONE,21,57,28
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","08-04-2025 11:00:00",21.869985,85.167016,NH3,6,8,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-04-2025 11:00:00",26.895552,76.334753,PM10,106,336,154
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-04-2025 11:00:00",26.895552,76.334753,NH3,5,9,8
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-04-2025 11:00:00",26.895552,76.334753,CO,36,129,43
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-04-2025 11:00:00",26.699557,77.898881,PM2.5,23,71,40
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-04-2025 11:00:00",26.699557,77.898881,NO2,6,25,12
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-04-2025 11:00:00",26.699557,77.898881,NH3,10,27,12
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-04-2025 11:00:00",26.699557,77.898881,SO2,15,28,21
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","08-04-2025 11:00:00",23.837789,73.714926,SO2,3,10,5
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","08-04-2025 11:00:00",29.610750,74.283608,PM2.5,28,308,101
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","08-04-2025 11:00:00",25.435774,75.644272,NH3,9,26,15
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","08-04-2025 11:00:00",25.435774,75.644272,SO2,7,14,11
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","08-04-2025 11:00:00",24.892047,74.623527,NO2,7,100,39
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","08-04-2025 11:00:00",28.296139,74.961696,NO2,7,48,20
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","08-04-2025 11:00:00",26.253384,72.976571,PM10,59,186,98
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","08-04-2025 11:00:00",26.506177,77.025989,PM2.5,16,62,37
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","08-04-2025 11:00:00",26.506177,77.025989,NO2,9,44,24
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","08-04-2025 11:00:00",26.506177,77.025989,SO2,7,29,17
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","08-04-2025 11:00:00",26.960669,75.771817,PM2.5,50,307,95
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","08-04-2025 11:00:00",26.960669,75.771817,NO2,12,163,57
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","08-04-2025 11:00:00",26.9502929,75.730943,PM2.5,61,180,95
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","08-04-2025 11:00:00",26.9502929,75.730943,CO,20,119,39
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","08-04-2025 11:00:00",26.268249,73.0193853,NO2,3,11,5
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","08-04-2025 11:00:00",26.295810,73.082283,OZONE,2,78,31
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","08-04-2025 11:00:00",26.358805,73.047444,PM2.5,14,86,34
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","08-04-2025 11:00:00",26.902909,75.836858,NH3,3,21,6
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","08-04-2025 11:00:00",26.902909,75.836858,OZONE,11,73,54
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","08-04-2025 11:00:00",26.843698,75.766894,NO2,7,126,32
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","08-04-2025 11:00:00",26.912329,70.909168,SO2,2,6,4
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-04-2025 11:00:00",28.108988,75.386577,PM10,87,369,148
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-04-2025 11:00:00",28.108988,75.386577,NO2,13,137,37
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","08-04-2025 11:00:00",25.164090,75.858137,OZONE,1,69,15
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","08-04-2025 11:00:00",25.14389,75.821256,PM2.5,42,309,123
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","08-04-2025 11:00:00",25.14389,75.821256,SO2,2,15,9
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-04-2025 11:00:00",26.895552,76.334753,PM2.5,36,137,75
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-04-2025 11:00:00",25.771061," 73.340227",PM10,117,215,158
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-04-2025 11:00:00",25.771061," 73.340227",NH3,5,22,11
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 11:00:00",24.041198,74.780702,NO2,12,67,30
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 11:00:00",24.041198,74.780702,SO2,3,12,6
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-04-2025 11:00:00",24.041198,74.780702,OZONE,5,98,28
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","08-04-2025 11:00:00",25.036360,73.883502,PM10,38,109,56
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","08-04-2025 11:00:00",25.036360,73.883502,NH3,7,31,13
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","08-04-2025 11:00:00",25.036360,73.883502,OZONE,1,102,24
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","08-04-2025 11:00:00",26.031443,76.359327,NH3,8,31,20
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","08-04-2025 11:00:00",27.608912,75.153302,PM2.5,21,191,68
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","08-04-2025 11:00:00",27.608912,75.153302,NH3,4,12,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","08-04-2025 11:00:00",27.608912,75.153302,SO2,3,19,9
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-04-2025 11:00:00",24.885261,72.857549,NO2,6,42,14
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-04-2025 11:00:00",24.885261,72.857549,CO,2,36,14
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-04-2025 11:00:00",24.885261,72.857549,OZONE,33,66,47
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","08-04-2025 11:00:00",29.931624,73.864511,OZONE,7,124,30
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","08-04-2025 11:00:00",26.159933,75.780517,OZONE,1,70,3
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","08-04-2025 11:00:00",24.5886166,73.6321397,NH3,7,7,7
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","08-04-2025 11:00:00",12.8777316,80.0834807,NO2,13,14,14
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","08-04-2025 11:00:00",11.7637683,79.7499835,PM10,1,26,13
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","08-04-2025 11:00:00",10.358535,77.984321,PM2.5,NA,NA,NA
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","08-04-2025 11:00:00",10.358535,77.984321,SO2,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","08-04-2025 11:00:00",13.4127,80.1081,PM2.5,4,206,49
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","08-04-2025 11:00:00",13.4127,80.1081,NO2,8,32,18
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","08-04-2025 11:00:00",13.164544,80.26285,PM2.5,14,84,29
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","08-04-2025 11:00:00",13.164544,80.26285,NO2,12,21,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","08-04-2025 11:00:00",13.164544,80.26285,SO2,12,19,16
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-04-2025 11:00:00",12.9533,80.2357,PM2.5,8,71,23
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","08-04-2025 11:00:00",13.1036,80.2909,CO,18,50,33
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","08-04-2025 11:00:00",10.942451,76.978996,PM2.5,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","08-04-2025 11:00:00",10.942451,76.978996,NO2,12,41,18
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","08-04-2025 11:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","08-04-2025 11:00:00",11.6829898,79.7532099,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","08-04-2025 11:00:00",12.9099161,80.1076538,CO,15,29,24
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","08-04-2025 11:00:00",12.746998,77.813811,SO2,48,52,50
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","08-04-2025 11:00:00",13.1662,80.2584,NH3,1,1,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","08-04-2025 11:00:00",9.36399,78.831977,OZONE,10,14,13
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","08-04-2025 11:00:00",12.952707,79.30394,PM2.5,NA,NA,NA
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","08-04-2025 11:00:00",12.952707,79.30394,NH3,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","08-04-2025 11:00:00",11.679111,78.125052,PM10,18,79,48
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","08-04-2025 11:00:00",11.679111,78.125052,NH3,3,3,3
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","08-04-2025 11:00:00",11.679111,78.125052,CO,36,38,38
